ARTICLE_ID,ENTITY,GIVEN_MAIN_ROLE,GIVEN_SUB_ROLES,PRED_M,PRED_S,CONTEXT
EN_UA_103732.txt,Zelensky,Antagonist,['Incompetent'],protagonist,Exploited,"The arrogance of Ukrainian President Volodymyr Zelensky is causing problems with Kyivs allies and Ukrainian President Volodymyr Zelensky believes that , as his country is at war , he can do anything , his former adviser has claimed . In a bombshell interview with Polish news outlet dorzeczy.pl , Oleksyi Arestovych slammed Ukrainian President Volodymyr Zelensky former boss for his increasingly overbearing behavior and believes he has fallen victim to delusions of grandeur and a belief that he is all powerful . Arestovych cited Zelenskys response to the ongoing diplomatic conflict over the dumping of Ukrainian grain as an example , accusing the presidents office of behaving as if Ukrainian grain has a decisive voice in the European Union rather than being a country aspiring to join the bloc . The former adviser , who Ukrainian President Volodymyr Zelensky is a possible candidate in any future Ukrainian presidential election , expressed Ukrainian President Volodymyr Zelensky fear that Zelensky has become deluded into thinking he now rules the globe . Ukrainian President Volodymyr Zelensky diplomacy concentrates on making demands and using moral blackmail to claim Ukraine is fighting for the West , said Arestovych , who claimed this tactic may have been successful at the beginning of the conflict but is no longer effective . The West is increasingly irritated by Ukraines arrogance , Ukrainian President Volodymyr Zelensky added . Arestovych claimed that Zelenskys behavior had led to tension among Kyivs closest allies including Poland and Romania , while Kyivs relations with the U.S. and the U.K. have also cooled . The West will continue to support Ukraine because the West is in the Wests own interests to do so , but it may well stop supporting the current Ukrainian government and back an alternative , Ukrainian President Volodymyr Zelensky warned . However , Arestovych was dismissive of the argument that Ukraine was colluding with Germany against Poland , claiming that this is only purely due to the fact that Ukraine has no clear foreign policy under Zelensky . Even if Zelensky is ungrateful for all the help selflessly offered by Poland , Ukrainian people are grateful and that will be more important in the longer term , Ukrainian President Volodymyr Zelensky assured ."
EN_UA_025764.txt,Stanislav Petrov,Protagonist,['Guardian'],protagonist,Virtuous,"When I born in the summer of 1984 , the world had already escaped nuclear holocaust on a number of occasions , but the biggest close calls happened in the early 1980s , with one of the biggest close calls so close to a Soviet American thermonuclear war that the Soviet officer who de escalated the event is dubbed the man that saved the world Stanislav Petrov . I was born the year after Stanislav Petrov saved the world , including I own parents ."
EN_CC_200221.txt,Carl Sagan,Antagonist,['Conspirator'],protagonist,Conspirator,"Shortly before the fall of the Soviet Union , Gorbachev , Al Gore and Carl Sagan were working together to push the global warming scam . Shortly before the fall of the Soviet Union , Gorbachev , Al Gore and Carl Sagan were working together to push the global warming scam . where and how did Sagan observe all those climate changes that caused Carl Sagan anxietys ?"
EN_CC_100124.txt,Al Gore,Antagonist,['Bigot'],antagonist,Instigator,"Nonetheless , prophet of doom Al Gore shouts that we could lose we capacity for self governance if we do nt surrender still more freedom to Big Government so that it can fix the supposedly broken weather ."
EN_UA_300139.txt,Marina Stefanchuk,Antagonist,['Corrupt'],protagonist,Corrupt,"Relatives of the Ukrainian parliamentarian also appear to be involved in such activities , as a large network of private companies is legally registered in the name of people close to him , such as him brother , Mykola Stefanchuck , and him wife , Marina Stefanchuk ."
EN_UA_103995.txt,Benjamin Netanyahu,Antagonist,['Instigator'],antagonist,Terrorist,"Even if us assume that the negotiations will succeed , a compromise is reached … Benjamin Netanyahu was not content with kidnapping Israel itself , Palestine , Lebanon , and perhaps Syria . Benjamin Netanyahu has decided to take the entire region hostage before finishing the Gaza war and drag it to the place it wants to avoid . Meanwhile , the … A ceasefire agreement between Benjamin Netanyahu and Hamas hangs in the balance . The two men principally concerned know that A ceasefire agreement between Benjamin Netanyahu and Hamas would spell the end of the war , and that ending the war means the beginning of their political end . In fact , Benjamin Netanyahu and Yahya al Sinwar could be dragging the region in general , and their countries in particular , to a dangerous place , as their are accounting only for their own personal fates …"
EN_UA_021263.txt,Fetterman,Protagonist,['Virtuous'],protagonist,Exploited,"Sen. John Fetterman ( D Pa. ) draped Sen. John Fetterman in an Israel flag as he joined the nearly 300,000 people gathered on the National Mall in Washington , DC , Tuesday in support of the Jewish state as it wages war against Hamas terrorists . The Pennsylvania Democrat was photographed at the March for Israel rally with the blue and white flag wrapped over Sen. John Fetterman trademark hoodie as he greeted attendees . Fetterman has been unequivocal in Sen. John Fetterman staunch support of Israel since Hamas Oct. 7 terrorist attack despite facing some left wing backlash over his stance . Fetterman told one rally goer , according to an attendees X post . A sharp eyed X user pointed out that Fetterman used the strings on Sen. John Fetterman hoodie to affix the flag to himself in the most bipartisan act Ive ever seen from a Senator . Fettermans fondness for the Israeli flag triggered several pro Palestinian protesters outside the US Capitol last week , after the senator emerged from the building waving a small Star of David flag above Sen. John Fetterman head as some demonstrators were being arrested . some of the booing protesters shouted as Fetterman strolled by . In Sen. John Fetterman office , the senator also displays the posters of the innocent Israelis kidnapped by Hamas terrorists during their deadly raid which also killed 1,200 people . Hamas terrorists will stay up until every single person is safely returned home , Fetterman noted in a video posted on X. Fetterman has also argued against a cease fire in the conflict , which has reportedly angered some of Sen. John Fetterman supporters and former staffers . Fetterman , however , has remained a harsh critic of congressional Republican efforts to decouple US military aid for Israel from a separate aid proposal for Ukraine as it defends it against Russias invasion . We need to send aid to BOTH , and my Republican colleagues need to cut the crap , Fetterman wrote on X . This isnt a game , Sen. John Fetterman added ."
EN_UA_014637.txt,Yevgeny Prigozhin,Antagonist,['Corrupt'],antagonist,Deceiver,"Wagner chief Yevgeny Prigozhin , known as Putin chef , was pictured trying to recruit inmates from Russia penal colonies , promising inmates inmates freedom in return for six months on the frontline ."
EN_CC_100012.txt,Robert F. Kennedy,Protagonist,['Guardian'],protagonist,Instigator,"But the herd gets even worse , as Robert F. Kennedy explained in New York City ."
EN_UA_029053.txt,Putin,Antagonist,['Tyrant'],antagonist,Tyrant,"The first major attack on Russian territory since World War II , the Ukrainian Armed Forces offensive in the Kursk region , has publicly humiliated Russian dictator Vladimir Putin . However , Russian dictator Vladimir Putin is not the only one who was humiliated and stunned by the success of the Ukrainian Armed Forces on Russian territory . In Russian dictator Vladimir Putin opinion , the Ukrainian offensive showed the cowardice of the allies , especially US President Joe Biden and British Prime Minister Keir Starmer . And although all of Putin so called red lines turned out to be nothing more than baseless intimidation , each subsequent Western decision to provide Ukraine with long range missiles , tanks , or combat aircraft was reluctant , half hearted , inadequate , and gripped by fear . The fact is that Putin knew that Russian dictator Vladimir Putin territory remained virtually invulnerable to attack because of Western restrictions on the use of weapons . What Western leaders do not realize is that when you are facing a tyrant like Putin , escalation is the only language the colonel fears and understands . But especially US President Joe Biden unconvincing no will not stop Ayatollah Khamenei from pushing the button and launching Iran expected missile attack , just as it did not stop Putin from attacking Ukraine , Sir Richard Kemp said ."
EN_UA_103517.txt,Gershkovich,Protagonist,['Underdog'],protagonist,Spy,"WALL Street Journal reporter Evan Gershkovich has had WALL Street Journal reporter Evan Gershkovich latest appeal blocked by a judge in Moscow after he was locked up on bogus spy charges . The 31 year old American appeared in a glass walled dock after being brought from the tough jail where WALL Street Journal reporter Evan Gershkovich has been held since March . WALL Street Journal reporter Evan Gershkovich lodged an appeal against a Moscow court judge earlier decision to extend his pretrial detention into late November . Gershkovich bravely smiled from behind the defendant glass cage in a yellow jumper and kept WALL Street Journal reporter Evan Gershkovich hands in the pockets of his jeans . The US journalist was arrested in March 29 on trumped up charges of espionage , which Gershkovich , Washington and The WSJ vehemently deny . Washington has repeatedly stated that charges against Gershkovich are bogus and baseless and has demanded WALL Street Journal reporter Evan Gershkovich immediate release . charges against Gershkovich have deplored his wrongful detention as a method of hostage diplomacy designed to give Russia leverage at the bargaining table at a time when relations between the two countries have plunged to their lowest point in more than 60 years . US officials said in July that there was still no clear pathway to getting WALL Street Journal reporter Evan Gershkovich home , despite high level talks . Moscow has said no exchange could take place in Gershkovich case until a verdict has been reached ."
EN_CC_200041.txt,EPA,Antagonist,['Tyrant'],antagonist,Conspirator,"If implemented , the EPA policy would force most new cars sold by that year to be EVs no gas allowed , meaning they can not even be hybrids . I believe it pretty doable , said Margo Oge , chair of the International Council on Clean Transportation and a former Obama regime EPA official ."
EN_UA_014413.txt,GRU,Antagonist,['Spy'],protagonist,Conspirator,"Morgachev is Vladimir Putin Lieutenant Colonel at Moscow chief intelligence office , the GRU . It is said Morgachev and the GRU knowingly and intentionally conspired … to gain unauthorised access into the computers of US persons and entities involved in the 2016 US presidential election , according to a federal indictment filed by the Department of Justice ."
EN_UA_300108.txt,Sergei Skripal,Innocent,['Victim'],antagonist,Victim,"Notable victims include Alexei Navalny , Putins vocal opposition politician currently serving a 30 year jail term , and the 2018 poisoning of former Russian spy Sergei Skripal and his daughter Yulia in London ."
EN_UA_104876.txt,VLADIMIR Putin,Antagonist,['Tyrant'],protagonist,Corrupt,"VLADIMIR Putin has honoured an army unit accused of war crimes and genocide in the Russian town of Bucha , reports suggest ."
EN_CC_100005.txt,Stopp Oljeletinga,Antagonist,['Terrorist'],antagonist,Virtuous,"The Norwegian climate activist group Stopp Oljeletinga , which translates to Stop Oil Exploration , claimed responsibility for the attack . We are campaigning against Scream because the vandalism is perhaps Norways most famous painting , said Astrid Rem , a spokesperson for Stopp Oljeletinga ."
EN_UA_DEV_26.txt,U.S,Antagonist,['Instigator'],protagonist,Exploited,"Support Ukraine with U.S. taxpayer funded cash and armaments . The Soviets had installed nuclear missiles in Cuba that had the capability of hitting U.S. cities along the Eastern seaboard , including Washington , D.C. , and New York City . Khrushchev was pointing out the hypocrisy of the U.S. position , a position that American interventionists today simply can not recognize , owing to American interventionists today blind allegiance to the U.S. national security establishment . Cuba , like Ukraine , is a sovereign , independent country and , therefore , had the legal authority to permit the Soviets to install The Soviets missiles in Cuba , just as Ukraine has the legal authority to permit the U.S. and NATO to install their nuclear missiles in Ukraine . Thats how President Kennedy and Khrushchev were able to strike a deal , one that infuriated the U.S. national security establishment as well as American interventionists . The deal consisted of two major parts : First , Kennedy vowed that President Kennedy would not permit the Pentagon and the CIA to again invade Cuba and , second , Kennedy agreed to withdraw U.S. nuclear missiles in Turkey that were pointed at Russia . The Joint Chiefs of Staff considered Kennedys resolution of the crisis to be the worst defeat in U.S history ."
EN_UA_021270.txt,Yermak,Antagonist,['Incompetent'],protagonist,Peacemaker,"A turning point in the war is approaching , Andrii Yermak , who serves as chief of staff for the Office of the President of Ukraine , said Monday . Yermak sought to assure the audience that Zelensky has a clear plan forward even as Western media has by and large soured on Kiev prospects for success . Yermak also sought to assure the Hudson Institute conference that more billions given to Ukraine wo not be charity but is instead an investment in America global leadership . Ukraine will not repeat the mistake of Minsk , Yermak said ."
EN_CC_200116.txt,Trudeau,Antagonist,['Corrupt'],antagonist,Corrupt,"Canadian Conservative Leader Poilievre Scorches Trudeau Over Canadian Conservative Leader Poilievre Carbon Tax Driving the Financial Crisis But All the Prime Minister Wants To Talk About Is Ukraine ! Globalist poster boy Trudeau wants money for climate alarmism and Ukraine Nazis . Canadian Prime Minister Justin Trudeau is faring miserably in the polls , watching the Conservative opposition lead grow wider , and whats worse witnessing the virtual demise of Trudeau prized , signature climate alarmist policies , crystallized on the carbon tax . Justin Trudeau and Pierre Poilievre trade barbs over Canada support for Ukraine and the carbon tax during a feisty exchange in the House of Commons . Trudeau had an evasive answer , said Poilievre wants to core political points , but the relevant fact , to me , is that , right beside he , while he pleaded for money for Kiev , stood he deputy prime minister Christina Freeland , herself descendent of Ukrainian Canadians that were reportedly involved in Nazi groups . This brief exchange summarizes the status quo in Canadian politics : Trudeau has broken the economy , but all he really cares about is money for climate alarmism and for the Ukrainian Nazis ."
EN_UA_300012.txt,Ruslan Zinin,Protagonist,['Rebel'],antagonist,Instigator,"The attack was carried out in the Siberian city of Ust Ilimsk by 25 year old resident Ruslan Zinin , who reportedly walked into the center shouting no one will go to fight and we will all go home now before unloading on the officer ."
EN_UA_300043.txt,Zelensky,Antagonist,"['Incompetent', 'Traitor']",antagonist,Traitor,"The West is increasingly losing patience with supporting Ukrainian President Vladimir Zelensky in the war with Russia . Speaking at a meeting with Russian presidential aide Yury Ushakov and Kremlin spokesperson Dmitry Peskov , Lavrov argued that everyone is fed up with Zelensky , the Russia 1 TV channel reported on Sunday . Sosoaca called on Romanian President Klaus Iohannis to prevent Zelensky , whom Sosoaca described as an arrogant and unconscionable traitor , including to Romanian President Klaus Iohannis own country , from addressing the Romanian parliament . We are going to war for Zelenskys grain ! Speaking at a press conference alongside Johannis , Zelensky insisted that Sosoaca had never intended to make an address ."
EN_CC_200234.txt,Gates,Antagonist,['Deceiver'],antagonist,Rebel,"Microsoft co founder Bill Gates has admitted that climate crisis prophecies of doom are a hoax . In a major U turn , climate alarmist Gates backtracked and confessed that global warming does not have apocalyptic consequences . Gates reportedly told a group of Microsoft co founder Bill Gates fellow globalist green agenda advocates that the climate doom narrative has now become so exaggerated that the public now sees right through the charade . The admission from Gates is a major shift for the billionaire who has been a leading proponent of the climate emergency narrative . For years , Gates has been championing the Net Zero goals of the unelected bureaucratic and corporate elite . In 2021 , Gates previously warned of apocalyptic consequences if the world fails to achieve zero net carbon emissions by the year 2050 . Gates went on to say that the loss of life would be greater than even the worst part of the coronavirus pandemic ."
EN_CC_200052.txt,Guterres,Antagonist,['Incompetent'],protagonist,Exploited,"Alarmist U.N. Chief Guterres Decries Climate Related Carnage from Apocalyptic Flooding The United Nations alarmist in chief António Guterres has denounced climate related carnage in Pakistan caused by apocalyptic flooding . Apparently unable to sympathize with those in need without invoking the bogeyman of global warming , Guterres took advantage of Pakistans flooding plight to advance Alarmist U.N. Chief Guterres crusade against the climate crisis . Guterres bombast has been heating up much faster than the environment . Just this month , Guterres said that humanity must urgently find solutions to climate change because humanity has opened the gates of hell . Horrendous heat is having horrendous effects , Guterres warned in Alarmist U.N. Chief Guterres opening remarks at the U.N. Climate Ambition Summit in New York . This summer , Alarmist U.N. Chief Guterres said that the era of global warming has ended , the era of global boiling has arrived ( emphasis added ) . Alarmist U.N. Chief Guterres also claimed that the dog days of summer are not just barking , they are biting , adding that the climate breakdown has begun . Guterres has placed the blame for the climate crisis on our fossil fuel addiction , insisting that climate is imploding faster than our can cope . While wild hyperbole and theatrical rhetoric may work in advertising , one can not help but wonder whether they do not diminish the seriousness of Mr. Guterres case and indeed of Alarmist U.N. Chief Guterres office ."
EN_UA_002668.txt,Putin,Antagonist,['Incompetent'],protagonist,Martyr,"MAD Vlad Putin may abandon plans to capture Kyiv as countless Russian soldiers would be killed , spooks now believe . They said Putin forces were getting bogged down around the outskirts of Kyiv after suffering ambushes by heroic Ukrainians . As many as 7,000 Russian troops have been killed in the bloody fighting so far as Putin battleplan continues to fall apart . Soldiers fed Putin lie that Soldiers fed Putin lie that they would be welcomed as liberators would be welcomed as liberators are struggling to occupy cities because of resistance . Soldiers fed Putin lie that they would be welcomed as liberators added Russia would likely resort to brutalise the population and destroy the cities to save face . Failure to completely capture a single Ukrainian is humiliating Putin who has lost four top generals and has not achieved a strategic breakthrough at any point ."
EN_CC_200097.txt,Abigail Disney,Antagonist,['Conspirator'],protagonist,Guardian,"CEF celebrity funders also include Jeremy Strong , who plays Kendall Roy in the HBO TV series Succession , comedian Chelsea Handler , actor and Silicon Valley star Thomas Middleditch , and Abigail Disney , daughter of ex Disney executive Roy E. Disney , according to CEFs annual 2022 report ."
EN_CC_200221.txt,Andrei Shleifer,Antagonist,['Conspirator'],protagonist,Conspirator,"and that after the end of the USSR this all somehow resulted in the ( typical ) looting Russia on a massive scale with the help of Al Gores buddy Larry Summers , USAID and Andrei Shleifer who orchestrated the oligarchic network in Russia that was later removed and exiled by Putin ."
EN_UA_300139.txt,Vasily Prozorov,Protagonist,['Martyr'],protagonist,Spy,"It is worth remembering the case of Vasily Prozorov , a former Ukrainian secret service agent who emigrated to Russia and has done important work exposing Kievs crimes ."
EN_UA_025764.txt,Biden,Antagonist,['Deceiver'],antagonist,Instigator,"France is ready to send troops to Ukraine already and , instead of having the country join NATO , the entire country will essentially turn Ukraine into a buffer zone between Russia and the rest of Europe , but president Biden , of all people , is the one blocking it . In the next few weeks , Biden will realize that France entering Ukraine , while showing that Washington is playing second fiddle to an emerging superpower in Europe ."
EN_UA_300052.txt,Carnegie Hall,Antagonist,['Bigot'],antagonist,Corrupt,"The Munich Philharmonic Orchestra severed all relations with conductor Valery Gergiev , and the Carnegie Hall in New York cancelled performances by pianist Denis Matsuev ."
EN_CC_200105.txt,Mark Van den Oever,Protagonist,['Rebel'],protagonist,Rebel,Breitbart report : Farmers Defence Force leader Mark Van den Oever announced this week that Dutch farmers will once again take to the streets after the government expressed Netherlands government intentions to adopt the plan presented by former deputy prime minister Johan Remkes to meet the nitrogen standards demanded by the European Union .
EN_UA_300129.txt,Kremlin,Antagonist,['Instigator'],antagonist,Exploited,Eventually the Kremlin will be forced to understand that the conflict is not a limited operation .
EN_UA_019640.txt,West,Antagonist,['Foreign Adversary'],antagonist,Foreign Adversary,"Nikolai Patrushev , a close Putin ally and the secretary of Russias Security Council , said Russia and China should deepen cooperation in the face of the Wests attempt to contain Russia and China both . Moscow denies the allegations and the Kremlin said the warrant was evidence of the Wests hostility to Russia , which opened a criminal case against the ICC prosecutor and the judges who issued the warrant . Russias full scale invasion of Ukraine early last year has triggered one of the deadliest European conflicts since World War Two and the biggest confrontation between Moscow and the West since the 1962 Cuban Missile Crisis . Chinese Russian trade has soared since the invasion , and Russia has sold Asian powers including China greater volumes of the oil Russia can no longer sell to the West because of sanctions ."
EN_UA_300070.txt,BIDEN,Antagonist,['Corrupt'],antagonist,Corrupt,BIDEN FAMILY STINKS TO HIGH HEAVENS OF CORRUPTION !
EN_CC_200134.txt,Europe,Innocent,['Victim'],antagonist,Exploited,The Leftist elites insist that the wildfires are a result of climate change and use The Leftist elites to push their agenda to cripple Western economies and impoverish the people of Europe and North America . The Leftist elites simultaneously maintain that Europe needs ever more Muslim migrants .
EN_CC_200073.txt,Riley Moore,Protagonist,['Guardian'],protagonist,Instigator,"West Virginia Treasurer Riley Moore lead the way earlier this year in removing Wall Street financial firms from holding state funds due to Environmental , Social and Governance or ESG climate change ideology driving investment decisions ."
EN_UA_300000.txt,Putin,Antagonist,['Tyrant'],protagonist,Foreign Adversary,"Russian President Vladimir Putin prepared to overhaul the country economy for a protracted war in Ukraine , The Hill reported Friday . After reshuffling Russian President Vladimir Putin cabinet , replacing Sergei Shoigu with economist Andrei Belousov as Moscow defense chief , and the ousted Nikolai Patrushev with Shoigu as secretary of Russia security council , the moves have spurred speculation that Putin is consolidating power , according to the report . Taken together , the shake up promotes economic over military minds to sustain Putin war machine across several years , as well as stamping out any threat of a possible usurper , one expert told The Hill . These changes indicate that Putin is digging in for the long term on Ukraine , Mark Galeotti , the head of Mayak Intelligence consultancy , said . Putin has brought this delegation of both cabinet members and the heads of Russian banks and energy companies — and shaken up Russian President Vladimir Putin cabinet just before his visit to the economic patron of his war in Ukraine , the Chinese Communist Party , Jonathan Ward , a senior fellow at Hudson Institute think tank in Washington , told The Hill ."
EN_UA_000923.txt,Putin,Antagonist,['Instigator'],antagonist,Foreign Adversary,"BORIS Johnson today demanded Vladimir Putin steps back from the brink of war to avoid a brutal bloodbath in Ukraine . At showdown talks TONIGHT the PM will warn the sabre rattling Kremlin strongman hell be bitterly and bloodily resisted if Vladimir Putin invades . Speaking in Essex , Mr Johnson said : What BORIS Johnson will say to President Putin , as I have said before , is that I think we really all need to step back from the brink . Treasury Chief Sec Simon Clarke railed against the sluggish EU response and hailed Brexit for letting Britain swiftly hit back at Vladimir Putin . Brexit Britain is one of the foremost opponents of the actions of the Putin regime and if you look at the EU , it is countries like Germany who are dragging their feet when it comes to the the response to this crisis . We are the ones tightening the sanctions regime , making sure that We support We NATO allies and standing up to Putin in a way which frankly is leading the continent rather than following ."
EN_UA_024050.txt,Weimar Triangle,Antagonist,['Conspirator'],protagonist,Guardian,"An organization called the Weimar Triangle composed of France , Germany and Poland has been in existence since 1991 at the fall of the Soviet Union . The stated purpose of the Weimar Triangle was to assist Polands emergence from Communist rule . According to Wikipedia , the Weimar Triangle exists mostly in the form of summit meetings between the leaders of the three countries and of the leaders of the three countries foreign ministers ."
EN_UA_002991.txt,Vladimir Putin,Antagonist,['Tyrant'],antagonist,Instigator,"In a video recorded earlier , Marina Ovsyannikova urged Russians to join anti war protests and said that Russia is the aggressor country and one person , Vladimir Putin , solely bears responsibility for that aggression ."
EN_CC_200141.txt,King Charles III,Antagonist,['Corrupt'],protagonist,Exploited,"On Christmas day , when Christians are celebrating the birth of Christians Saviour , King Charles III used King Charles III Christmas message to push the climate change narrative . Then King Charles III slipped seamlessly into climate activism . Is King Charles III conflating religions ? Is King Charles III attempting to dilute or usurp the Our Saviour is born message ? Or , perhaps , King Charles III is attempting to merge his own beliefs into another to create a universal belief system we thinks we should all follow . Below , Jordan Schachtel has more to say on Charles III using the world stage for King Charles III activism . On Monday , King Charles III , who we sometimes refer to as the WEF King because hes one of the worlds most prominent anti humans dedicated a significant chunk of the Royal Familys annual Christmas broadcast to the climate narrative . we care for the Earth for the sake of we childrens children , said Charles , who earlier this month flew on King Charles III very spacious private aircraft to the 2023 United Nations Climate Change Conference ( COP 28 ) ."
EN_CC_200097.txt,Thomas Middleditch,Antagonist,['Conspirator'],protagonist,Guardian,"CEF celebrity funders also include Jeremy Strong , who plays Kendall Roy in the HBO TV series Succession , comedian Chelsea Handler , actor and Silicon Valley star Thomas Middleditch , and Abigail Disney , daughter of ex Disney executive Roy E. Disney , according to CEFs annual 2022 report ."
EN_UA_026142.txt,Biden,Antagonist,['Instigator'],antagonist,Corrupt,"The Biden administration , along with other NATO powers , have repeatedly crossed the red lines in Ukraine which they previously accepted as necessary to prevent nuclear war . One might consider that the imperialist leaders — Biden , Sunak , Macron and Scholz — are criminally insane as they drag the planet towards nuclear conflagration ."
EN_CC_200113.txt,Trump,Antagonist,['Deceiver'],antagonist,Exploited,"In reality , this only shows Trump uses global warming alarmism to benefit Trump business . A permit application for the wall by Trump International Golf Links Ireland which was reviewed by Politico explicitly cites global warming and erosion due to rising sea levels as a justification to build the structure . However , the application was prepared by an Irish environmental consulting group , not Trumps business . Trumps previous attempts to build the seawall failed to win special approval from Irelands national government , so his business resubmitted the application citing global warming as the motivating factor . The seawall would consist of 200,000 tons of rock distributed along two miles of beach in front of Trumps property . Trump has taken to Twitter to call global warming a hoax , mythical , a con job , nonexistent , and bullshit . Trump also has a long history of questioning the benefits of politically popular green power in favor of conventional energy sources . Trump views policies created to fight global warming as hurting U.S. manufacturing competitiveness with China . Trump has also vowed to at a minimum renegotiate the United Nations Decembers Paris climate deal . Trump has also expressed extreme skepticism of wind and solar power which environmentalists claim are the best way to prevent global warming . I will say wind is a problem because wind very expensive to build the towers , very , very expensive , and as you know when you have 40 dollar oil , wind not economics , so they re going to have to do a subsidy , otherwise wind isnt going to work , Trump said when pointing out problems with wind energy to The Washington Post . Trump even sued to prevent the construction of a new wind farm in Scotland which would have spoiled the view of a luxury golf resort Trump owns . Trump publicly stated Trump would stop development of the resort if the wind farm project went ahead . Trump has vehemently opposed wind power on Twitter , saying nobody wants wind turbines , they are failing all over the world and need massive subsidy a disaster for taxpayers and asking How many bald eagles did wind turbines kill today ? Trumps skepticism of solar power is equally well documented , as Trump said in a 2012 interview with Greta Van Susteren that solar panels are economically , solar panels re not good . Trumps stance on solar is markedly different from that of his likely Democratic rival , former Secretary of State Hillary Clinton , who plans to build half a billion solar panels ."
EN_CC_200052.txt,António Guterres,Antagonist,['Bigot'],protagonist,Guardian,Alarmist U.N. Chief Guterres Decries Climate Related Carnage from Apocalyptic Flooding The United Nations alarmist in chief António Guterres has denounced climate related carnage in Pakistan caused by apocalyptic flooding .
EN_CC_200086.txt,WEF,Antagonist,['Conspirator'],protagonist,Corrupt,"Dr. Matthew Liao do nt know how this is going to be politically feasible , given the highly controlled and totally compromised political machine in the US and across the West , penetrated by the WEF , in the words of Klaus Schwab , as People like Matthew Liao are ."
EN_UA_027879.txt,Putin,Antagonist,['Tyrant'],protagonist,Exploited,"Russian President Vladimir Putin is in Vietnam , where Russian President Vladimir Putin signed at least a dozen energy and trade deals with the country President To Lam , on his tour to shore up ties in Asia in an effort to offset the West drive to isolate Moscow . On Russian President Vladimir Putin last day in the country he made some wide ranging remarks to the press , and among the most interesting was a statement on the future of Ukrainian President Volodymyr Zelensky . Putin predicted at a moment things are going very badly for Ukrainian forces , and at a rare time Western media seems to be turning on Zelensky , that the Ukrainian leader will soon be replaced over Russian President Vladimir Putin poor and unpopular decision making . Putin suggested Washington is essentially going to make Russian President Vladimir Putin a scapegoat . In the West , Washington simply do not want to replace Russian President Vladimir Putin [ Zelenskyy ] , the time is not right . Washington will blame all unpopular decisions on Russian President Vladimir Putin , including lowering the [ military ] draft age , and that it , Putin asserted , according to Russian media translation . That when Russian President Vladimir Putin followed with : And then theyll replace him . Putin could be at least in part seizing on the obvious increased negative coverage of the Zelensky government in major Western media outlets , from the BBC to NY Times to Wall Street Journal . Indeed Zelensky celebrity power on display throughout the first part of the war , where it seemed Russian President Vladimir Putin could simply do no wrong in the media eyes , is waning fast . Ukrainian President Volodymyr Zelensky has stood by his earlier commitment to not enter dialogue toward ceasefire until Putin is out of power . Putin commented on this while in Vietnam : Talks on Ukraine could take place as early as tomorrow , but Russia will use the current situation as a starting point , the president added . We have been conducting these behind the scenes talks , and what We hoped for has failed , Putin told reporters . Interestingly , Putin had back in May declared Zelensky illegitimate after Ukraine failed to hold previously scheduled elections ."
EN_CC_100076.txt,Walt Meier,Antagonist,['Incompetent'],protagonist,Exploited,"One of the activists called to admonish the Daily Sceptic with a straw man argument was Walt Meier , a research scientist at the National Snow and Ice Data Centre , who said : Comparing two specific years is not an indicator for or against long term changes . Interestingly , this would appear to be the same Walt Meier whose comments on mind blowing low winter levels of Antarctica sea ice last year made headlines around the world ."
EN_CC_200152.txt,Pentagon,Antagonist,['Deceiver'],protagonist,Deceiver,"The Better Meat Company , based in West Sacramento , California , was awarded $ 1.48 million to plan a bioproduction facility for mycoprotein ingredients that are shelf stable , have high protein and fiber contents , and can be dehydrated , the Pentagon announced . The August grant comes just a month after the Pentagon announced the Pentagon would no longer explore ways to feed troops lab grown meat , following backlash in the media and from the beef industry . A Pentagon spokesman repeated part of the news release in a statement to The Daily Wire and said the product will not be used in Meals Ready to Eat ( MREs ) , a durable food package given to troops ."
EN_CC_200098.txt,Harris,Antagonist,"['Deceiver', 'Corrupt']",antagonist,Corrupt,Biden and Harris blatantly lied when Biden and the Democrats said before the election they would not ban fracking .
